"id","title","description","link","image_link","additional_image_link","availability","condition","price","sale_price","brand","gtin","identifier_exists","mpn","google_product_category","product_type","shipping","item_group_id","product_highlights","custom_label_0","custom_label_1","custom_label_2","custom_label_3","custom_label_4","color","material","size","age_group","gender"
"7884421595319","Auto na daljinsko upravljanje koji se transformiše","Otkrijte uzbudljiv svet transformacija i avanture – upoznajte naš auto koji odgovara na svaki Vaš pokret! Pružite Vašem detetu sate zabave i izazova sa ovim autom, majstorom off-road terena i transformacijom koja pleni pažnju. Sa inovativnim senzorom pokreta, ovaj automobil se pokreće uz Vaše gestove - bez dodira, samo magijom pokreta. Spremite se za kontrolu kakvu niste doživeli – gestikulirajte i gledajte kako se Automobil odaziva, pružajući interaktivno iskustvo koje fascinira i motiviše. Izvodite trikove i komande koje će zadiviti i najzahtevnije male avanturiste. Automobil Avanturista nije samo otporan na udarce zahvaljujući EPP materijalu, već se i transformiše, prilagođavajući se različitim terenima. Njegova sposobnost da se penje, savija i okreće čini ga idealnim za istraživanje neistraženih puteva. Svaka vožnja je priča za sebe uz ugrađenu muziku koja prati svaki Vaš pokret, dodajući dimenziju dinamičnosti i uzbuđenja svakoj avanturi. Naš auto je savršen izbor za decu koja traže uzbuđenje i žele da razvijaju svoje veštine upravljanja. Sa ovim automobilom, svaki dan je nova avantura. Specifikacije: Uzrast: 8+ Dimenzije: 25x38x9.3 cm Materijal: Ekološki EPP materijal Baterija: Punjiva litijum baterija 550mAh (USB punjenje) Baterija daljinskog: 3xAA (nisu uključene)","https://www.poklonizadecu.com/products/auto-na-daljinsko-upravljanje-koji-se-transformise","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_a59c23dd-63db-460f-a84f-1dbfd2cdeb13.png?v=1729629935","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s4_33834204-c168-49dd-97bf-42b0370f7c44.png?v=1729629935,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s5_2736cdcd-3b9e-4cd5-99ea-f9807fe6351a.png?v=1729629935,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s2_2c69d17a-9b3a-40ec-86a5-2f2618822c68.png?v=1729629935","in stock","new","6999.00 RSD","4499.00 RSD","Sve za decu","","no","005090","916","","RS::Standard:450 RSD","","","","","","","","","","","",""
"8292063772855","Auto Robot Transformers Racer","Cars Auto Robot Transformers – Auto koji se pretvara u robota za sekundu! 🚗🤖 Klasične igračke brzo dosade, posebno malim ljubiteljima akcije i trka. Deci treba nešto što kombinuje brzinu, transformaciju i efekat iznenađenja – nešto što pokreće maštu i donosi sate uzbudljive igre. Cars Auto Robot Transformers nudi sve to u jednoj igrački. Jednim pritiskom dugmeta pretvara se iz sportskog auta u moćnog robota spremnog za akciju. Stabilan, izdržljiv, brz i atraktivan – pravi je izbor za sve male fanove transformacije i avanture. Ključne prednosti 2u1 mod igre – autić za trke i robot za akciju, jednostavna transformacija u sekundi. Daljinsko upravljanje – punu kontrolu daje precizan kontroler za vožnju i prebacivanje modova. Izdržljiva ABS plastika – otporan na udarce, idealan za aktivnu dečiju igru. Dugotrajna baterija – omogućava višesatnu zabavu bez stalnog dopunjavanja. Sigurna konstrukcija – zaštitna gumica na haubi čuva vozilo i stabilizuje vožnju. Atraktivan dizajn – svetla, boje i izgled pravog akcijskog heroja. Paket sadrži Cars Auto Robot Transformers vozilo (auto + robot) Daljinski upravljač Punjivu bateriju dugog trajanja USB kabl za punjenje Zašto ga deca obožavaju? Kombinuje brzinu, akciju i transformaciju – tri omiljene stvari svakog mališana! Pravi je spektakl gledati kako se auto u trenutku pretvara u robota, a još veća zabava je kontrolisati ga i učestvovati u napetim „misijama“, trkama i robotskim duelima. Kupovina bez rizika 🛡️ 30 dana garancije 💰 Plaćanje pouzećem 🚚 Brza dostava na kućnu adresu","https://www.poklonizadecu.com/products/auto-robot-transformers-racer","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/4_d20177ad-4836-42f4-aa78-60a2cbe9a8be.webp?v=1763809861","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/3_88d30fd4-87e6-4f9c-8c2f-aa1244b5152b.webp?v=1763809861,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/2_b667a3f1-21e1-433f-9c01-2e71b0cebf4d.webp?v=1763809861,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_cb25578d-363e-404f-bbd5-217f04f904c8.webp?v=1763809861","in stock","new","3000.00 RSD","2499.00 RSD","Pokloni za decu","","no","TF-04","916","","RS::Standard:450 RSD","","","","","","","","","","","",""
"7887205793975","Bager sa džojstikom","Upoznajte naš zadivljujući bager - savršen za male graditelje i one koji su mladi u srcu! Ovaj robustan bager je dizajniran da ispuni maštu i oživi svet gradnje, pružajući sate zabave i kreativne igre. Ne propustite priliku da donesete radost i razvoj kreativnosti i motoričkih veština kod vaših mališana. Ovaj igračka bager nije samo igračka, već je alat za učenje kroz zabavu - čak i odrasli će uživati u njegovoj složenosti i autentičnim funkcijama. Nabavite svoj model danas i započnite graditeljsku avanturu! Specifikacije: Za uzrast 6+: Bezbedan i prilagođen za ruke mladih inženjera. Kvalitetni materijali: Izrađen od čvrstog metala i visokokvalitetne plastike koji garantuju dugovečnost. Boja koja privlači pažnju: Veseo i jasan žuto-crni dizajn koji će se izdvojiti u svakoj igraonici. Dimenzije: 440 x 170 x 210mm, savršene za male ruke. Težina: 1633g, dovoljno čvrsto da preživi svakodnevnu igru. Kontrola kao pravi bager: Sa 5 funkcija, svaki mali graditelj može da iskusi upravljanje pravim bagerom. Baterija: Koristi 2 x 1.5V AA baterije za pokretanje. Trajanje baterije: Do 30 minuta neprekidne igre. Punjenje baterije: Brzo i efikasno - 1h potreban za punjenje.","https://www.poklonizadecu.com/products/bager-sa-dzojstikom","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s2_f08d270c-22ce-40ab-af67-d3cf2b4b2515.png?v=1730289966","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s3_240c1f17-7f78-4088-a145-ad5507bab850.png?v=1730289966,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s4_6aba328a-efa7-4233-bd6d-fe6b8ad03c44.png?v=1730289966,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_be89e000-6fe4-4db3-a375-8b5afc566102.png?v=1730289966","in stock","new","7999.00 RSD","5999.00 RSD","Sve za decu","","no","005028","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
"8298277863607","Bebi jastuk za zaštitu od padova","Bebi jastuk za zaštitu od padova – Pčelica Prvi koraci vaše bebe su najslađi trenutci – ali i najopasniji. Padovi unazad su česti i mogu da povrede glavu ili kičmu. Bebi jastuk u obliku pčelice pruža sigurnost, udobnost i mir roditeljima – jer ublažava svaki pad i štiti bebu dok istražuje svet. Sigurna zaštita kod padova Lagani jastučić u obliku pčelice leži kao ranac na bebinim leđima. Njegov posebni dizajn štiti glavu, vrat i kičmu prilikom pada unazad. ✔ Amortizuje udarce ✔ Sprečava povrede glave i ramena ✔ Idealan za bebe od 4 do 36 meseci Kako funkcioniše? Kada beba padne, jastuk preuzima udarac i raspoređuje pritisak, tako da beba ostaje bezbedna. Mekano punjenje i mrežasta tkanina čine ga udobnim i prozračnim, pa ga beba rado nosi. Dizajn koji deca vole U obliku simpatične pčelice, ovaj jastučić nije samo praktičan – već i zabavan. Deca ga doživljavaju kao igračku, a roditelji kao sigurnosni oslonac. Karakteristike proizvoda: Dimenzije: 18 × 36 cm Težina: 127 g (ultra lagan) Materijal: prozračna mrežasta tkanina + mekano PP punjenje Podesivi kaiševi – ne klizi sa leđa Uzrast: 4–36 meseci Dizajn: simpatična pčelica sa krilcima Zašto roditelji biraju ovaj jastuk? ✔ Mirniji ste dok beba uči da hoda ✔ Zaštita od povreda glave i kičme ✔ Lako se nosi, ne smeta bebi ✔ Jedinstven i sladak dizajn koji deca vole Prvi koraci treba da budu sigurni. Poručite sada i obezbedite svom mališanu zaštitu koju zaslužuje.","https://www.poklonizadecu.com/products/bebi-jastuk-za-zastitu-od-padova","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/ChatGPTImageAug28_2025_03_49_23AM.webp?v=1764448635","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/5_5b74769a-e40c-46e2-98fe-cee199bf6125.webp?v=1764448635,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/2_8389059d-9e0d-4f3f-8186-93a13553bb46.webp?v=1764448635,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_ad5599c7-55db-4ebf-99ff-6ee5a353592c.webp?v=1764448635","in stock","new","3500.00 RSD","2490.00 RSD","Pokloni za decu","","no","JK-012","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
"8602851049655","Braon dečiji fotoaparat sa mini stativom – jednostavan, izdržljiv i zabavan","Dečji fotoaparat sa mini stativom — braon boja za stabilne snimke ✅ Uzrast 4–10 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mogu prebaciti na laptop ili telefon ✅ Punjiva baterija + USB — punjenje preko bilo kog USB kabla Dečji fotoaparat sa stativom braon je prva kamera tvog deteta — laka, izdrzljiva, sa jednim dugmetom za snimanje. Fotoaparat dolazi sa malim stativom u kompletu. Dete može da postavi kameru na stol i slika sebe i prijatelje bez tresenja. Dolazi sa USB kablom i punjivom baterijom u kompletu. Ako tvoje dete već uzima tvoj telefon da slika sve oko sebe — vreme je za sopstvenu kameru. Sa ovim fotoaparatom dete pravi sopstvenu kolekciju uspomena, ti dobijaš telefon natrag, oboje srećni. ✨ Kako se ovaj fotoaparat koristi u stvarnom svetu Rođendanske žurke — dete slika prijatelje i tortu, posle možete štampati slike i napraviti album. Porodični izleti — dete ima sopstvenu kameru, ti ne moraš svaki put da daješ telefon. Slika ono što ono vidi važnim. Kreativni projekti za vrtić ili školu — fotografisanje cveća, insekata, kućnih ljubimaca. Slike idu u prezentaciju. Učenje strpljenja — fokusiranje, kadar, čekanje pravog momenta. Vežba za pažnju koja se prenosi i na druge aktivnosti. Putovanja i izleti — dete pravi vlastiti dnevnik puta kroz slike. Posle se lakše seća detalja. Poklon za rođendan ili praznik — pakovanje izgleda lepo, dolazi u kutiji, ne treba dodatno umotavati. Specifikacije Uzrast 4–10 godina Funkcije Slika + video Memorija SD kartica (nije uključena) Baterija Punjiva Li-ion Punjenje USB kabl (u kompletu) Boja braon Tema stativ Garancija 12 meseci Sadržaj kutije 1× dečji fotoaparat 1× USB kabl za punjenje 1× kratko uputstvo 1× mini stativ Kome ovaj fotoaparat nije za Pošteno — ovo nije zamena za pravi fotoaparat. Slika ima rezoluciju za printanje na razglednici, ne za štampanje u A3. Ekran je mali i nije touch. Za tinejdžera koji već koristi telefon — ovo neće biti zanimljivo nakon nedelju dana. Pogodno je za uzrast 4–10 godina. Pogledajte i ostale igračke za decu ili poklone u kući u našoj ponudi. { ""@context"": ""https://schema.org"", ""@type"": ""BreadcrumbList"", ""itemListElement"": [ { ""@type"": ""ListItem"", ""position"": 1, ""name"": ""Početna"", ""item"": ""https://www.poklonizadecu.com/"" }, { ""@type"": ""ListItem"", ""position"": 2, ""name"": ""Fotoaparat za decu"", ""item"": ""https://www.poklonizadecu.com/collections/fotoaparat-za-decu/"" }, { ""@type"": ""ListItem"", ""position"": 3, ""name"": ""Braon dečiji fotoaparat sa mini stativom — jednostavan, izdržljiv i zabavan"", ""item"": ""https://www.poklonizadecu.com/products/braon-deciji-fotoaparat-sa-mini-stativom-jednostavan-izdrzlj/"" } ] }","https://www.poklonizadecu.com/products/braon-deciji-fotoaparat-sa-mini-stativom-jednostavan-izdrzljiv-i-zabavan","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/braon-deciji-fotoaparat-sa-mini-stativom-jednostavan-izdrzlj-1.png?v=1781084357","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/braon-deciji-fotoaparat-sa-mini-stativom-jednostavan-izdrzlj-2.jpg?v=1781084357,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/braon-deciji-fotoaparat-sa-mini-stativom-jednostavan-izdrzlj-3.png?v=1781084357,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/braon-deciji-fotoaparat-sa-mini-stativom-jednostavan-izdrzlj-4.jpg?v=1781084357","in stock","new","5090.00 RSD","","PokloniZaDecu","","no","PKL-braon-deciji-fotoaparat-sa-mini-stativom-jednostav","1253","Igračke","RS::Standard:450 RSD","","","","","","","","","","","",""
"8298278453431","Bubamara 3u1","Sportska igračka – Multifunkcionalna Bubamara! Ova jedinstvena igračka kombinuje zabavu i fizičku aktivnost, podstičući decu da se igraju na otvorenom i razvijaju motoričke veštine na kreativan način. Tri načina zabave Multifunkcionalna Bubamara nudi tri uzbudljiva načina igre koji donose sate beskrajne zabave: Preskakanje rotirajućih šipki: Umesto užeta, deca preskaču šipke koje se rotiraju oko Bubamare. Ova aktivnost razvija koordinaciju i kondiciju, a brzina se može prilagoditi pomoću daljinskog upravljača sa 4 nivoa. Igra bacanja prstenova: Deca bacaju prstenove na stubove postavljene na leđima Bubamare, čime vežbaju preciznost i koncentraciju. Sjajan način za razvijanje motorike i mašte. Lansiranje raketa: Bubamara se pretvara u lansirnu platformu za penušave rakete, pružajući uzbudljive avanture i podstičući razvoj snage i koordinacije. Podstiče razvoj Ova višenamenska igračka ne samo da zabavlja, već i pomaže fizičkom i mentalnom razvoju dece, pružajući zabavu koja podstiče maštu i motoričke veštine. Sadržaj paketa: Bubamara – osnovna igračka 4 stuba 5 konektora 12 obruča Rotirajuće šipke Priključak za pumpu 2 penušave rakete 4 sigurnosna dodatka Daljinski upravljač Uputstvo za montažu Dimenzije: Bubamara: 22 cm x 22 cm x 13,5 cm Pakovanje: 30,5 cm x 26,5 cm x 13 cm Ne čekajte! Obezbedite svom detetu nezaboravne trenutke igre i zabave uz Bubamaru 3u1 – idealnu igračku za svaku priliku!","https://www.poklonizadecu.com/products/bubamara-3u1-visenamenska-igracka-za-sate-zabave","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-33b5c1ad7a884c911d4031e6d078abcf-V-150x146.jpg?v=1764448965","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-8f1077680ead318aef22f3e68005805a-V.jpg?v=1764448965,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-f4db20f27af9602f7d9fef13e17d0494-V.jpg?v=1764448964,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-85938249760c2cc16b479cefb5dd2e89-V-1.jpg?v=1764448964","in stock","new","6000.00 RSD","3990.00 RSD","Pokloni za decu","","no","BB-0125","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
"7884429918391","Čarobni plišani medvedić sa projektorom za zvezdano nebo","Savršen je poklon koji će doneti osmeh Vašem mališanu! Uz ovu jedinstvenu igračku, Vaše dete će biti obasjano bajkovitim svetlom zvezda svake noći, pružajući mu umirujuću atmosferu za miran san. Otkrijte sve prednosti koje naš medved donosi i dajte vašem detetu nezaboravne trenutke radosti Ovaj poseban plišani medved nudi više od obične igračke. Sa svojim svetlucavim projekcijama i nizom boja, on postaje deo svakodnevnog rituala pred spavanje za Vaše dete. Pored toga što je nežan i prijatan na dodir, on pruža deci osećaj sigurnosti i čini njihove noći bajkovitim. 👉 Raznobojna svetla Medvedići sijaju u šest prelepih boja, stvarajući smirujuću atmosferu u dečijoj sobi. 👉 Projekcija zvezdanog neba Kroz projekciju svetlećih zvezda, soba postaje čarobna oaza mira i spokoja. 👉 Pobeda nad strahom Ova igračka pomaže deci da savladaju strah od mraka. 👉 Tajmer za spavanje Automatsko isključivanje nakon 20 minuta štedi bateriju i osigurava da deca ne ostanu budna predugo. Ovaj medved nije samo igračka, već iskustvo koje obogaćuje svakodnevni život vašeg deteta. U svakom proizvodu postoje elementi koji ga čine posebnim, ali naš plišani medved sa projektorom zvezdanog neba donosi niz jedinstvenih detalja koji ga čine nezamenljivim. ✅ Sigurnost i udobnost Njegov mekani plišani dizajn pruža osećaj sigurnosti i udobnosti. ✅ Stimulacija mašte Svetlosni efekti podstiču dečiju maštu i znatiželju. ✅ Poklon za svaku priliku Bez obzira na uzrast, ova igračka je idealan poklon za svako dete od 2 do 12 godina. Pakovana u originalnoj kutiji sa LED svetlosnim efektima, čini savršeno iznenađenje za rođendan ili bilo koju drugu priliku. Tehničke specifikacije proizvoda: Paket sadrži: 1x Čarobni plišani medvedić sa projektorom Napajanje: 3AAA baterije (nisu uključene) Automatsko isključivanje: nakon 20 minuta Dimenzije proizvoda: 18,5 x 14 x 27,5 cm Težina: 560 gr","https://www.poklonizadecu.com/products/carobni-plisani-medvedic-sa-projektorom-za-zvezdano-nebo","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_2ba2b708-a265-4547-b9d4-f8a6e858ec0a.png?v=1729630589","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s2_72f1b203-d883-4461-b804-7b5ecf7a68ed.png?v=1729630589,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s3_a9c20a02-6139-47df-8728-3a2132875975.png?v=1729630589,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s4_098625c0-3b15-472b-a493-48504f09debe.png?v=1729630589","in stock","new","3300.00 RSD","1999.00 RSD","Sve za decu","","no","005014","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
"8292063084727","CrocoShot – Dečija pikado avantura za velike veštine","StickyCro – dečija pikado igra koja razvija veštine i donosi beskrajnu zabavu 🎯 Deca se lako dosađuju, teško pronalaze igre koje su istovremeno zabavne i korisne, a roditelji žele aktivnost koja podstiče razvoj i drži pažnju duže od par minuta. U kući, napolju, na proslavama – uvijek je izazov pronaći igru koja će okupiti celu porodicu i pružiti kvalitetno, vedro vreme. StickyCro je idealno rešenje za aktivnu, kreativnu i sigurnu igru! Mekane loptice koje se lepe za preslatku krokodil metu podstiču decu na precizno gađanje, vežbanje motoričkih veština i uživanje u takmičarskom duhu. Jednostavna za korišćenje, bezbedna i neodoljivo zabavna – savršena je za svaki dan, svaku situaciju i sve uzraste. Ključne prednosti Razvoj motoričkih veština – gađanje numerisane mete unapređuje koordinaciju oko–ruka i preciznost. Zabava u kući i napolju – lagana, meka i bezbedna igra, pogodna za sve prostore i vremenske uslove. Hit na proslavama – pretvara rođendane i porodična okupljanja u smeh, takmičenje i nezaboravnu zabavu. Zanimljiv dizajn – krokodilska meta i šarene loptice podstiču maštu i čine igru uzbudljivom. Jednostavno prenosiva – laka za nošenje i brzo postavljanje, idealna za park, dvorište ili druženje kod prijatelja. Bezbedna za decu – mekani materijali sprečavaju povrede i omogućavaju bezbrižnu igru. Paket sadrži 1 meta 6 loptica (2 crvene, 2 žute, 2 zelene) 1 luk za katapultiranje 1 kuku za postavljanje Zašto je deca obožavaju? StickyCro donosi dinamiku, takmičenje i puno smeha. Deca osećaju napredak sa svakim preciznim pogotkom, dok roditelji uživaju gledajući kako se razvijaju veštine, fokus i samopouzdanje. Ovo je igra koja spaja generacije, podstiče kreativnost i garantuje sate fenomenalne zabave. Kupovina bez rizika 🛡️ Garancija zadovoljstva 💰 Plaćanje pouzećem 🚚 Brza dostava na kućnu adresu Akcijska cena: 1499 dinara (ušteda 501 dinara) Zalihe su ograničene. Naručite StickyCro danas i unesite još više radosti u svaki porodični dan! 🎯","https://www.poklonizadecu.com/products/stickycro-decija-pikado-igra-koja-razvija-vestine-i-donosi-beskrajnu-zabavu-🎯","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-a37789eaeac425156da50dba9b074f2c-V_9deb310b-f749-4443-8401-c82802d64949.jpg?v=1763809387","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-d5f3977b6430e90e5bdd33887dac614b-V_ac0df820-749a-4644-955a-3f0936cb6598.jpg?v=1763809387,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-de524cdf6fb3130c017f5d3460584887-V_4f99f6ab-3537-4c67-a33a-eeb11f4ca6c4.jpg?v=1763809387,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-1b85a4ccbf59d83d1d8ae254834bdc9b-V_2e95bf6b-422e-416d-9966-8f52fec5968c.jpg?v=1763809387","in stock","new","2000.00 RSD","1499.00 RSD","Pokloni za decu","","no","PK-56","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
"8296170520759","Dečija vodena podloga za igranje","VODENA EDUKATIVNA PODLOGA – MORSKA AVANTURA ZA NAJMLAĐE! 🌊🐠 Uvedite svoje dete u čarobni svet mora i morskih životinja uz ovu vodenu podlogu za igru , koja spaja zabavu i učenje! 🌟 Napravljena da stimuliše razvoj motorike, radoznalosti i mašte , ova podloga pruža jedinstveno interaktivno iskustvo koje bebe i mala deca obožavaju. ZAŠTO ĆE VAŠE DETE OBOŽAVATI OVU PODLOGU? 🐙 Edukativan dizajn – šareni motivi morskih životinja pomažu deci da uče kroz igru. 💦 Vodena zabava bez nereda – jednostavno napunite podlogu vodom i avantura počinje! 🤲 Razvija motoriku i koordinaciju – podstiče radoznalost i jačanje mišića kroz dodir i pokret. 🌟 Mekan i siguran materijal – prijatan na dodir, bezbedan za igru. 🏠 Savršena za kućnu upotrebu – pruža sate zabave u sigurnom okruženju. 📏 Dimenzije: 70 cm dužina, 50 cm širina, 7 cm visina – dovoljno velika za bezbrižnu igru! IGRA, UČENJE I AVANTURA U JEDNOM! 🎁 Bebe i mala deca će sa oduševljenjem istraživati pokretne plutajuće elemente i uživati u senzornom doživljaju vode ispod ruku. Ova podloga pruža sigurno i nezaboravno iskustvo, podstičući razvoj kroz igru! 🛒 Poručite odmah i omogućite svom detetu da zaroni u svet zabave i učenja! 🌊🐬","https://www.poklonizadecu.com/products/decija-vodena-podloga-za-igranje","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/6_53b8ebec-8bc4-46c4-9af9-00a3d965f772.png?v=1764152336","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_0733901d-f736-4c7b-b2c3-d73e2fbdb666.png?v=1764152335,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/2_b7fd016f-96ac-4c46-a3ad-25e33f3a03d8.png?v=1764152335,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/3_4cef0f5c-7ff3-4a4f-8cc7-6bf2ec7c0538.png?v=1764152335","in stock","new","2500.00 RSD","1460.00 RSD","Kupilica","","no","DP-101","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
"8291209478327","Dečiji Aparat za Kafu","☕💗 Coffee Machine Igračka za Decu 3+ | Simulacija Pravog Aparata Pustite mašti na volju uz naš predivni Dečiji Aparat za Kafu – Coffee Machine Igračku , savršenu za sve mališane koji obožavaju igru uloga i žele da imaju svoj „mali kućni aparat“ baš kao mama i tata! Ovaj realistični aparat za kafu za decu deo je poznate Home Appliance Play &amp; Learn serije i podstiče kreativnost, imitativnu igru i razvoj finih motoričkih veština. Aparat izgleda kao pravi kuhinjski aparat — sa posudom za kafu, poklopcem koji se otvara, funkcijom kapanja vode (simulacija), svetlosnim i zvučnim efektima. Dete može da uključi aparat, posmatra kapljice vode i „pripremi kafu“ za svoje goste, lutke ili roditelje. ⭐ Zašto deca OBOŽAVAJU Dečiji Aparat za Kafu? ✔️ realističan coffee machine za decu ✔️ simulacija kapanja vode / „pravljenja kafe“ ✔️ aktivna pretend play igra (igra uloga) ✔️ svetlosni i zvučni efekti ✔️ prozirna posuda sa merama (50–100 ml) ✔️ idealan dodatak svakoj dečijoj kuhinji ✔️ kvalitetan, izdržljiv i potpuno bezbedan materijal ✔️ savršen za dečake i devojčice 3+ godine Deca razvijaju maštu, koordinaciju, imitaciju svakodnevnih radnji i samopouzdanje u igri. ☕ Karakteristike proizvoda: - visina aparata cca 18 cm - posuda za „kafu“ sa ručkom - dugme ON/OFF - poklopac koji se otvara -funkcija kapanja (simulacija) - kvalitetna plastika, zaobljene ivice - savršeno uklapanje sa ostalim kuhinjskim igračkama - lako za držanje i korišćenje malim rukama Ovaj simulacioni kućni aparat omogućava deci da se igraju pravljenja kafe, serviranja, kuvanja i imitacije odraslih. 🎁 Savršen poklon za male bariste! Dečiji aparat za kafu idealan je za: - rođendane - praznike - Novu godinu - kompletiranje dečije kuhinje - igranje restorana, prodavnice, kafića - decu koja vole da “kuvaju” i pripremaju hranu Kombinujte ga sa blenderom ili tosterom i napravite savršen mini kitchen set! 🛒 Naručite Dečiji Aparat za Kafu odmah Dodajte ovaj predivni Coffee Machine za decu u korpu i obradujte mališana realističnom, edukativnom i zabavnom igračkom koja podstiče kreativnost i maštu svakog dana!","https://www.poklonizadecu.com/products/deciji-aparat-za-kafu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/ChatGPTImage20._2025.13_11_54.png?v=1763640784","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_74.png?v=1763640784,https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_73.png?v=1763640784","in stock","new","2500.00 RSD","1550.00 RSD","Pokloni za decu","","no","AK-01","632","","RS::Standard:450 RSD","","","","","","","","","","","",""
