"ID","Item title","Final URL","Image URL","Item description","Price"
"8602850459831","Plavi dečiji digitalni fotoaparat – kreativnost i zabava za male istraživače","https://www.poklonizadecu.com/products/plavi-deciji-digitalni-fotoaparat-kreativnost-i-zabava-za-male-istrazivace","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/plavi-deciji-digitalni-fotoaparat-kreativnost-i-zabava-za-ma-1.png?v=1781084328","Dečji digitalni fotoaparat u plava boji — prva kamera za male istraživače ✅ Uzrast 4–9 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mo","3890.00 RSD"
"8602852163767","Plavi dečiji fotoaparat sa mini stativom – stabilne uspomene od prvog snimka","https://www.poklonizadecu.com/products/plavi-deciji-fotoaparat-sa-mini-stativom-stabilne-uspomene-od-prvog-snimka","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/plavi-deciji-fotoaparat-sa-mini-stativom-stabilne-uspomene-o-1.png?v=1781084416","Dečji fotoaparat sa mini stativom — plava boja za stabilne snimke ✅ Uzrast 4–10 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mogu preb","5090.00 RSD"
"8602852622519","Plavi dečiji fotoaparat “Dinosaurus” – avantura kroz fotografiju!","https://www.poklonizadecu.com/products/plavi-deciji-fotoaparat-dinosaurus-avantura-kroz-fotografiju","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/plavi-deciji-fotoaparat-dinosaurus-avantura-kroz-fotografiju-1.png?v=1781084445","Dečji fotoaparat Dinosaurus — kamera za male avanturiste ✅ Uzrast 3–8 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mogu prebaciti na l","4790.00 RSD"
"7872738656439","Plišani Meda - LAKO DO SNOVA I NEŽNOSTI","https://www.poklonizadecu.com/products/plisani-meda-lako-do-snova-i-neznosti","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_0558962c-9c93-4af6-85e4-fd22525e85cd.png?v=1727984398","PLIŠANI MEDA KOJA DIŠE – LAKO DO SNOVA I NEŽNOSTI Dete ne može da zaspi? ili Poklon koji će raznežiti tvoju devojku! VAŠE DETE TEŠKO ZASPI? Ovaj plišani meda će ga brzo umiriti! Melodija i nežno pulsirajuće svetlo srca stvaraju savršen ambijent za san. Samo jedan zagrljaj i dete brzo tone u san. ✓ P","1999.00 RSD"
"7871715410103","Plišani Stitch - LAKO DO SNOVA I NEŽNOSTI","https://www.poklonizadecu.com/products/plisani-stitch-lako-do-snova-i-neznosti","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/main-image-3.jpg?v=1761505856","PLIŠANI STITCH KOJI DIŠE – LAKO DO SNOVA I NEŽNOSTI Dete ne može da zaspi? ili Poklon koji će raznežiti tvoju devojku! VAŠE DETE TEŠKO ZASPI? Ovaj plišani STITCH će ga brzo umiriti! Melodija i nežno pulsirajuće svetlo srca stvaraju savršen ambijent za san. Samo jedan zagrljaj i dete brzo tone u san ","1999.00 RSD"
"8291282682039","Polaroid Fotoaparat za Decu","https://www.poklonizadecu.com/products/polaroid-aparat-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/CoffeeBreak_32_19db085e-59db-49cd-bfaa-445fe3d891be.png?v=1763655888","📸🦕🦄 Dečiji Fotoaparat sa Štampom – Dino &amp; Jednorog | Polaroid Kamera za Decu sa Filterima, Igrama i Dvostrukom Kamerom Uđite u svet dečije kreativnosti uz Dečiji Polaroid Fotoaparat Dino / Jednorog , preslatku kameru koja omogućava mališanima da snimaju, fotografišu i odmah štampaju svoje uspome","3999.00 RSD"
"7884430049463","Pop It - igračka za opuštanje i zabavu","https://www.poklonizadecu.com/products/pop-it™-interaktivni-fidzet-igracka-za-opustanje","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s9.png?v=1729630607","Pop It je mnogo više od obične igračke! Osim što pruža zadovoljstvo i zabavu, on nudi mnoge prednosti kroz interaktivnost. Kroz igru, oslobađate se stresa, a klinci stiču nove veštine. Pop It™ je jedinstvena igračka koja je korisna na više nivoa Njena multifunkcionalnost čini je idealnom za sve uzra","1690.00 RSD"
"7887204024503","Pričljivi mačak Tom","https://www.poklonizadecu.com/products/pricljivi-macak-tom","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_a1d54ce9-c328-496b-9bec-75c317e56ef4.png?v=1730289645","Mačak Tom će postati neizostavni deo dana Vašeg deteta, omogućavajući mu da razvija jezičke veštine dok se igra! Upoznajte interaktivnu igračku koja donosi omiljenog junaka iz crtaća u stvarni svet Vašeg deteta - Pričljivi Tom! Ovaj veseli mačak ne samo da će ponavljati sve što Vaše dete kaže, već ć","2199.00 RSD"
"7734531326135","Projektor zvezdanog neba sa blutut zvučnikom","https://www.poklonizadecu.com/products/projektor-zvezdanog-neba-sa-blutut-zvucnikom","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Zvezdano-nebo-projektor.webp?v=1717320247","Pretvorite dečiju sobu u pravu zvezdanu idilu. Zvezdano nebo projektor je idealna stvar za dečije rođendane, proslave. Koriste ga i odrasli za žurke. Konkretno ovaj model je i projektor i zvučnik. Tako da možete napraviti savršenu kombinaciju svetlosnih efekata i muzike. Povezuje se sa telefonom pre","1800.00 RSD"
"8602846888119","Puž dečiji digitalni fotoaparat – roze kamera za male fotografe","https://www.poklonizadecu.com/products/puz-deciji-digitalni-fotoaparat-roze-kamera-za-male-fotografe","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/puz-deciji-digitalni-fotoaparat-roze-kamera-za-male-fotograf-1.jpg?v=1781084166","Dečja digitalna kamera u roze boji — temat Sanrio likova ✅ Uzrast 4–9 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mogu prebaciti na l","4390.00 RSD"
"7892584104119","Raspevane patkice tobogan","https://www.poklonizadecu.com/products/paciji-tobogan","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Untitled_design_4.png?v=1763969977","IGRAČKA KOJA DRŽI PAŽNJU - PAČIJI TOBOGAN Unesite radost i zabavu u svaki dan!✓ Gledajte kako vaša deca uživaju u igri.✓ Razvijajte kreativnost i motoričke veštine kroz igru.✓ NEODOLJIVA ZABAVA ZA DECU Pametni dizajn: Električna patka koja se sama penje po stepenicama - Automatski se vraća na početa","1550.00 RSD"
"7884427985079","Raspevane stepenice","https://www.poklonizadecu.com/products/raspevane-detektivske-stepenice","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/download.png?v=1729630417","Pokrenite maštu Vašeg mališana sa našim raspevanim detektivskim stepenicama! Ova uzbudljiva igračka ne samo da izaziva oduševljenje sa svakim korakom na koji se popne njen veseli detektiv, već i pruža spektakl svetlosnih efekata i melodija koje će dodatno obogatiti igru i podstaknuti razvoj Vašeg de","2499.00 RSD"
"7946839982263","Razigrana Svetleća Patkica","https://www.poklonizadecu.com/products/razigrana-svetleca-patkica","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/24361350811.png?v=1738018633","SA OVOM IGRAČKOM UŽIVANJE ĆE TRAJATI SATIMA! - Garantovano izmamljuje osmeh. - - Ne može da dosadi. - - Savršena igračka za poklon! - MUZIČKO SVETLEĆE PAČE: Razvoj senzornih veština. ✓ Podstiče puzanje. ✓ Emituje umirujuće melodije. ✓ Zabava je zagarantovana! ✓ IGRAČKA ĆE DRŽATI PAŽNJU SATIMA! DECA ","1790.00 RSD"
"7436969935031","Retro konzola 10000 igrica+ 2 bežična džojstika","https://www.poklonizadecu.com/products/retro-game-hdmi-stick-konzola-10000-igrica-2-bezicna-dzojstika","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/TELEVIZNA-KONZOLA-PS1-20000-RETRO-HIER-2-HDMI-PADY-PRENOSNA-PRE-DIETA.jpg?v=1763624652","Da li Vam nedostaju dani kad ste bili bezbrižno dete i samo se igrali?Uz ovu konzolu sada možete da se podsetite tog detinjeg osećaja i da stvorite nove uspomene sa svojim najmlađima. S ovom izvanrednom konzolom možete uživati u preko 10.000 klasičnih igara (64GB) koje su obeležile generacije. Neke ","3500.00 RSD"
"7884427755703","Retro konzola sa igricama i pištoljem","https://www.poklonizadecu.com/products/retro-konzola-sa-igricama-i-pistoljem","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/retro-konzola-sa-igricama-i-pistoljem-pametna-kupovina-1.png?v=1729630394","Ponovno doživite detinjstvo uz našu retro konzolu! Da li se sećate vremena kada ste satima igrali 8-bitne igre sa svojim prijateljima? Sada možete da se vratite u ta vremena uz našu retro konzolu. Ova konzola nije samo deo Vaše prošlosti, već i idealna zabava za Vas i Vašu decu! Uživajte u klasicima","1990.00 RSD"
"7884414681271","Roler koster za pačiće sa zvučnim efektima","https://www.poklonizadecu.com/products/roler-koster-za-pacice-sa-zvucnim-efektima","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/A1_a4400334-1cbd-4edc-9f25-c5a9cf44f152.png?v=1729629603","Roler koster za pačiće dizajniran je ne samo da zabavi Vaše dete satima, već i da podstiče razvoj njihove mašte i motoričkih veština! 🎢🦆 Pružite Vašim mališanima nezaboravnu avanturu i zabavu sa ovom neverovatnom igračkom! 🌀 Automatske stepenice i uzbudljivi tobogan Opremljen automatskim stepenicama","1699.00 RSD"
"7909934301367","Rotirajući Robot","https://www.poklonizadecu.com/products/rotirajuci-robot","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/5_f5faeff0-6fcf-4503-8286-c8802cf4e9b3.png?v=1734769538","ROTIRAJUĆI ROBOT KOJI SVETLI Unesite magiju u svoj dom! ✓ Zabava, svetlost i akcija u jednom. ✓ Oduševite decu i zadivite goste. ✓ FENOMENALAN ROBOT KOJI OŽIVLJAVA ✨ Robot koji se rotira i svetli – prava senzacija! ✨ LED svetla u duginim bojama – stvara čaroliju! ✨ Savršeno za igru, ples i smeh – ne","990.00 RSD"
"8602849935543","Roze dečiji digitalni fotoaparat – mali svet velikih uspomena","https://www.poklonizadecu.com/products/roze-deciji-digitalni-fotoaparat-mali-svet-velikih-uspomena","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/roze-deciji-digitalni-fotoaparat-mali-svet-velikih-uspomena-1.png?v=1781084300","Dečji digitalni fotoaparat u roze boji — prva kamera za male istraživače ✅ Uzrast 4–9 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mog","3890.00 RSD"
"8602851606711","Roze dečiji fotoaparat sa mini stativom – nežan dizajn i puno kreativnosti","https://www.poklonizadecu.com/products/roze-deciji-fotoaparat-sa-mini-stativom-nezan-dizajn-i-puno-kreativnosti","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/roze-deciji-fotoaparat-sa-mini-stativom-nezan-dizajn-i-puno--1.png?v=1781084387","Dečji fotoaparat sa mini stativom — roze boja za stabilne snimke ✅ Uzrast 4–10 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mogu preba","5090.00 RSD"
"8602853277879","Roze dečiji fotoaparat „Astronaut“ – Digitalna kamera za decu","https://www.poklonizadecu.com/products/roze-deciji-fotoaparat-astronaut-digitalna-kamera-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/roze-deciji-fotoaparat-astronaut-digitalna-kamera-za-decu-1.jpg?v=1781084474","Dečji fotoaparat Astronaut — kamera za male istraživače svemira ✅ Uzrast 3–8 godina — proizvod prilagođen ovoj dobi ✅ Jedno dugme za snimanje — dete shvati za 30 sekundi, bez tvog objašnjavanja ✅ Snima sliku i video — kratki klipovi za društvene priče ✅ SD kartica za memoriju — slike se mogu prebaci","4390.00 RSD"
"7436969967799","Šator zamak za princeze","https://www.poklonizadecu.com/products/sator-zamak-za-princeze-poklon-lampice","https://cdn.shopify.com/s/files/1/0622/6382/0471/products/6.png?v=1701424434","ŠATOR ZA MALE PRINCEZE SA PUNO ENERGIJE - Dete će satima biti zaokupljeno igrom - - Ne može da dosadi - - Ima mesta da se i odrasli priključe - KONAČNO IGRAČKA OD KOJE SE DETE NEĆE ODVAJATI 1. Mogu da se igraju zajedno sa drugom decom 2. Da prave čajanke ili druge maštovite igre 3. Mogu čak i da spa","2490.00 RSD"
"7734490955959","Savršen set bojica od 208 delova za crtanje i školu","https://www.poklonizadecu.com/products/set-208-bojica-za-crtanje-i-skolu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/9_e6c9563f-5c39-4ee5-9649-e1cd4767ec32.png?v=1727717152","ŠARENI KOFER OD 208 DELOVA ZA VAŠE MALIŠANE! 🎨 Sve što je vašem detetu potrebno za kreativno izražavanje! Roze ili plavi kofer prepun boja i mašte. Savršeno za male umetnike i one koji žele da istraže svet boja! 🖌️ NEOGRANIČENA KREATIVNOST U JEDNOM KOFERU 🔸 24 voštane bojice – za meke i svetle crtež","1799.00 RSD"
"7887205302455","Set kartica za učenje engleskog jezika","https://www.poklonizadecu.com/products/set-kartica-za-ucenje-engleskog-jezika","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/download_2_97bfcaf3-9d79-4c54-98ce-4f2f6feb1b6a.png?v=1730289873","📚 Otkrijte zabavu učenja engleskog jezika sa našim setom! Predstavljamo vam revolucionarni set kartica za učenje engleskog jezika koji će vašem detetu otvoriti vrata globalnih mogućnosti! Naše jedinstvene kartice su dizajnirane da učenje učine mnogo lakšim i efikasnijim u odnosu na tradicionalne met","1990.00 RSD"
"7869066510519","Set kocki 150 delova - Razvija Učenje i maštu! 1+1 GRATIS","https://www.poklonizadecu.com/products/set-kocki-150-delova","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/6_0558ffb0-ff27-43c9-8d0d-24a3cbed72e0.png?v=1727539627","RAZNOBOJNE KOCKICE - ZABAVA KOJA POKREĆE MAŠTU! 🎨✨ Pustite mašti na volju i uživajte u kreativnosti! ✓ Savršena kombinacija zabave i učenja za male istraživače! ✓ Razvijajte dečiju inteligenciju i veštine kroz igru. ✓ RAZNOBOJNE KOCKICE KOJE INSIPRIŠU 🧩 Pokrenite dečiju maštu i učenje kroz igru! ✓ 2","2199.00 RSD"
"8203486462135","Set magičnih kocki  83 dela 1+1 GRATIS","https://www.poklonizadecu.com/products/set-magicnih-kocki-iz-83-dela","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/2_9a8a2add-9630-42d9-affa-5a8accd345e7.webp?v=1755081337","STVORI MAGIJU UZ MAŠTU I KREATIVNOST! ✓ Razvijajte veštine i zabavite se uz set magičnih kocki koji oduševljava sve uzraste – od 3 do 63 godine! MAGIČNI SET SA 83 DELA Mehanički motor na baterije – pokrenite svoje kreacije! 17 zupčanika različitih veličina – pravi funkcionalne mašine. Dve vrteške – ","2470.00 RSD"
"7519465996471","Set magičnih markera-Za male umetnike!","https://www.poklonizadecu.com/products/set-magicnih-markera-80-komada","https://cdn.shopify.com/s/files/1/0622/6382/0471/products/3_0d01d884-721a-48d6-b523-9bc5c7584ff7.png?v=1709230263","Za kreativnost bez granica! ✓Svi uzrasti, bez obzira na iskustvo, mogu stvoriti umetnička dela. ✓Obojite svoje snove i budite slobodni da eksperimentišete! SAVRŠEN SET ZA SVE UMETNIKE 80 markera u jednom setu – bezbroj boja za vaše ideje! Dva kraja , za precizne linije i široke poteze – stvorite sva","1799.00 RSD"
"7884398985399","Set muzička tabla i rukavice za boks - Zabava i trening za sve uzraste","https://www.poklonizadecu.com/products/set-muzicka-tabla-i-rukavice-za-boks","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Set_muzi_ka_tabla_i_rukavice_za_boks_-_Zabava_i_trening_za_sve_uzraste.png?v=1729720695","⭐⭐⭐⭐⭐ Jelena Kostić ""Kupila sam sinu ovu tablu za boks, Marko je oduševljen, drži mu pažnju po celi dan, imate moju preporuku!"" Tražite način da se zabavite i ostanete aktivni, bilo da ste dete, tinejdžer ili odrasla osoba? Ovaj inovativni set omogućava vam da trenirate i istovremeno uživate u muzic","3999.00 RSD"
"7864152457399","SET VODENIH MAGIČNIH FLOMASTERA","https://www.poklonizadecu.com/products/set-vodenih-magicnih-flomastera","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1223.jpg?v=1726813247","NEKA SE MAGIJA DOGODI I CRTEŽ POČNE DA PLUTA PO VODI! Iskra je sa uzbuđenjem otvorila svoj novi set Magičnih Vodenih Flomastera. Set je sadržao ne samo raznobojne flomastere, već i posebnu kašičicu koja je obećavala još veću zabavu. Nestrpljivo je nacrtala šareno srce na kašičici, a zatim je pažljiv","1495.00 RSD"
"8290596159671","Set za Sređivanje Kose i Noktiju za Devojčice","https://www.poklonizadecu.com/products/set-za-sredivanje-kose-i-noktiju-za-devojcice","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_46.png?v=1763493358","💖✨ Set za Sređivanje Kose i Noktiju za Devojčice – Beauty Kofer za Male Princeze Učinite igru još zabavnijom uz naš prelepi Set za Sređivanje Kose i Noktiju za Devojčice – kompletan beauty koferčić koji svaka mala princeza obožava! Ovaj set je savršen izbor za devojčice koje vole da se ulepšavaju, i","2799.00 RSD"
"7884423594167","Simulacija sudopere - mini sudopera za najmlađe","https://www.poklonizadecu.com/products/simulacija-sudopere-mini-sudopera-za-najmlade","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_544e05aa-dcc7-46a8-bbf6-783cc827ba5c.png?v=1729630046","Više od igračke - prvi korak ka samostalnosti! Zavirite u svet gde svako dete može da bude majstor u sopstvenoj kuhinji - upoznajte našu sudoperu, savršenu zanimaciju za Vaše najmlađe! Ova mini sudopera nije samo igračka, već pruža priliku deci da kroz igru nauče o održavanju higijene i važnosti čis","2199.00 RSD"
"8298276618423","Slončić koji peva i pokriva se ušima","https://www.poklonizadecu.com/products/sloncic-koji-peva-i-pokriva-se-usima","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/sloncic-koji-peva-i-pokriva-se-usima-1.webp?v=1764447850","Slončić koji peva i pokriva se ušima – magična igračka koja donosi sreću i osmeh svakog dana 🌧️ Kada igračke brzo dosade... Mališani često izgube interesovanje za obične plišane igračke – nema pokreta, nema interakcije, ništa što će ih duže zaokupiti. Roditelji traže nešto što istovremeno smiruje, z","1990.00 RSD"
"8290514698423","Smartić Satić za Decu u 2 BOJE","https://www.poklonizadecu.com/products/smartic-satic-2-boje","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_19.png?v=1763480677","⌚ Smartić Satić za Decu – Pametan Sat za Učenje, Igru i Bezbednost Predstavljamo vam moderan i praktičan Smartić Satić za decu , idealan pametni sat koji pomaže mališanima da uče, igraju se i ostanu bezbedni tokom dana. Ovaj pametni sat za decu spaja edukaciju, zabavu i korisne funkcije, što ga čini","1990.00 RSD"
"7884422840503","Spajdermen rukavice za decu","https://www.poklonizadecu.com/products/super-spajdermen-rukavica-koja-ispaljuje-mrezu-ili-metkice","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_9416ec14-4948-414a-bef3-0b58ddcb0202.png?v=1729630001","🦸‍♂️ Za prave ljubitelje čuvenog Spajdermena! Ohrabrite svog mališana da istraži svoje supermoći sa Spajdermen rukavicama! 🕸 Neka Vas mališan postane pravi spajdermen Zamislite osmeh Vašeg deteta dok s lakoćom ispaljuje mrežu poput pravog Spajdermena. Ove rukavice ne samo da donose uzbuđenje superhe","1599.00 RSD"
"7864157765815","STUNT CAR","https://www.poklonizadecu.com/products/stunt-car","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Untitled-1_a27b9c8a-66c5-4cce-9956-40e48a4ccf5c.jpg?v=1726813499","MEĐU NAJPOPULARNIJIM AUTIĆIMA NA SVETU! Ko još ne voli da vozi autiće i kontroliše ih pomoću džojstika? Pored toga ovaj autić nije običan auto, već super, nikad zabavniji auto koji ima takve točkove i dizajn da se može voziti bilo gde, čak i po zidu i može da se rotira za 360 stepeni. Veoma je brz i","2495.00 RSD"
"7884431360183","Suknjica sa LED svetlima 1+1 GRATIS","https://www.poklonizadecu.com/products/suknjica-sa-led-svetlima","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Untitled_design_5.png?v=1763971187","Savršen način da se svako dete oseća posebno! 💓 Ne postoji bolji način da se Vaša devojčica osecća posebno nego da joj pokažete da podržavate njene snove da postane prinzeza! 💜 Odgovara uzrastu od 3 do 6 godina - Zahvaljujći rastegljivom materijalu i elastičnom pojasu, u zavisnosti od visine i kilaž","1299.00 RSD"
"7734537126071","Svemirska stanica staza","https://www.poklonizadecu.com/products/svemirska-stanica-staza","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_b335b4db-9f16-42f1-9567-6776fc89a973.png?v=1717320322","NAJUZBUDLJIVIJA AVANTURA ZA DEČAKE - razvija kreativnost - - lako se sklapa i rasklapa - - odlična zabava - EDUKATIVNA IGRAČKA ZA MALIŠANE SVIH UZRASTA 1. Razvija logičko razmišljanje 2. Rešavanje problema i kreativno razmišljanje 3. Koordinaciju ruku i očiju 4.Razvija fine motoričke veštine Putanje","1990.00 RSD"
"7887197438135","Svetleća fudbalska lopta - MLUX BALL","https://www.poklonizadecu.com/products/svetleca-fudbalska-lopta","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Svetleca_lopta_za_fudbal_-_MLUX_BALL_-_A6_-_rs-mangoshop.com.png?v=1730288562","Uživajte u fudbalu bez obzira na vreme! Da li volite da igrate fudbal uveče, ali vam je problem vidljivost lopte? Naša Svetleća fudbalska lopta MLUX BALL je savršeno rešenje za sve ljubitelje fudbala koji žele da uživaju u igri bez obzira na uslove osvetljenja. Ova lopta omogućava neprekidnu igru i ","1999.00 RSD"
"7887198552247","Svetleća košarkaška lopta | FLASHBALL","https://www.poklonizadecu.com/products/hologramska-kosarkaska-lopta-flashball","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s4_8fa85204-b187-4b45-b3ce-17b3c8198aac.png?v=1730288906","✨ Kada sunce zađe, Vi zasijajte na terenu! Kako dan prelazi u sumrak, a uslovi vidljivosti postaju izazov, naša lopta dolazi na scenu da osvetli Vašu igru. Njena jedinstvena hologramska koža reflektuje svetlost, omogućavajući Vam da nastavite sa igrom čak i kada je pridveče ili u drugim smanjenim us","1999.00 RSD"
"7864151244983","SVETLEĆA KRILA-ZA PRINCEZE","https://www.poklonizadecu.com/products/svetleca-krila","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/3_3c23704a-8af7-4922-a3cc-768fd15b3bf6.png?v=1732287253","Svetleća krila za decu - Magični svet mašte! Dajte vašem detetu priliku da postane prava vila ili čarobni leptir ! 🥰 Uz naša svetleća krila, svaka igra ili maskenbal postaje poseban trenutak! Ova predivna krila svetle u mraku, obasjavajući svakog malog nosioca čarolijom i sjajem.✨ ŠTA ČINI KRILA POS","1990.00 RSD"
"7887203369143","Tenkić sa daljinskim koji ispaljuje vodene bombe","https://www.poklonizadecu.com/products/tenkic-sa-daljinskim-koji-ispaljuje-vodene-bombe","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_9b5a3f23-40ad-40f4-9aa5-7573d7a00fc0.png?v=1730289495","Predstavljamo Vam revolucionarnu igračku za nezaboravnu akciju – Tenkić koji ispaljuje vodene bombe! Otkrijte najnoviju dimenziju igre sa našim tenkićem, inovativnim saputnikom u svetu dečijih avantura. Ovaj moćni tenk kombinuje uzbuđenje daljinskog upravljanja sa spektaklom ispaljivanja vodenih bom","4499.00 RSD"
"7887206187191","Terenski džip 4X4 na daljinsko upravljanje","https://www.poklonizadecu.com/products/terenski-dzip-4x4-da-daljinsko-upravljanje","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/4x4Dzip_f9aab44c-3f07-4a7c-a182-a4a094ba70ab.png?v=1730290049","Dominirajte na svim terenima sa našim 4X4 džipom! Naš terenski džip garantuje uzbudljive avanture van staza. Robustan dizajn i napredne funkcije čine ga idealnim izborom za ljubitelje vožnje svih uzrasta. Uđite u svet neograničenih terenskih izazova! Neograničena zabava za decu svih uzrasta, a čak i","4500.00 RSD"
"8291280322743","Transformers Autići","https://www.poklonizadecu.com/products/transformers-autici","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/ChatGPT_Image_20._2025._17_06_37.png?v=1763654855","🚗🤖 Transformers Autići – 2 u 1 Auto i Robot | Interaktivne Igračke za Dečake Transformers autići predstavljaju savršenu igračku za sve mališane koji obožavaju akciju, avanturu i super junake! Ove fantastične 2 u 1 igračke pretvaraju se iz brzog sportskog automobila u moćnog robota – samo jednim pokr","1999.00 RSD"
"8291342680247","Transformers Auto na Daljinsko Upravljanje","https://www.poklonizadecu.com/products/transformers-auto-na-daljinsko-upravljanje","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/9_20cc4bec-f427-413a-9ab8-4127842b28f7.png?v=1763660230","Tražiš poklon koji spaja akciju, zabavu i transformaciju? 🚗🤖 Transformers auto na daljinsko upravljanje – igračka koja oduševljava i decu i odrasle! 💡 BENEFITI TRANSFORMERS AUTA: 🚗 Pretvara se iz auta u robota jednim klikom 🎮 Daljinsko upravljanje – lako za decu i početnike ⚡ Dinamične svetlosne i z","4490.00 RSD"
"8290592686263","Transformers Hulk Autić","https://www.poklonizadecu.com/products/transformers-hulk-autic","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljeni_dizajn_39.png?v=1763491003","💚🚗🤖 Hulk Transformers Auto 2-u-1 (Svetlo + Zvuk) Upoznajte uzbudljivi Hulk Transformers Auto , neverovatnu 2-u-1 igračku koja se pretvara iz sportskog auta u moćnog robota! Ovaj fenomenalni transformišući auto za decu inspiran je Hulk junakom i donosi sate akcije, avanture i kreativne igre. Deca jed","1999.00 RSD"
"8290580562103","Transformers Policijski Autić","https://www.poklonizadecu.com/products/transformers-policijski-autic","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_36_1a87d2db-4e8f-442d-aba0-1582e9a36935.png?v=1763490224","Predstavljamo vam uzbudljivi Transformers Policijski Autić, igračku koja se u sekundi pretvara iz policijskog automobila u moćnog robota! Ovaj transformišući robot za decu kombinuje akciju, svetlosne efekte i zvukove, što ga čini savršenim poklonom za sve male ljubitelje policije, robota i transform","1999.00 RSD"
"8292067049655","Trkački antigravitacioni auto na daljinski sa laserom","https://www.poklonizadecu.com/products/trkacki-antigravitacioni-auto-na-daljinski-sa-laserom","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-f738fdc00df5d60f4efc5f2c2ba2b31c-V.jpg?v=1763811481","Trkački antigravitacioni auto na daljinski sa laserom – vozi po zidu, plafonu i podu! 🚗⚡ Deca stalno traže nešto novo, brže i uzbudljivije. Klasični autići im brzo dosade jer sve voze isto. Ali kada vide auto koji juri po zidu, okreće se po plafonu i prati lasersku tačku kao pravi futuristički robot","2799.00 RSD"
